,Solar thermal,Wood,Heating oil,Energy sources for heat pump,Others,Gas,None,District heating,Electricity,KANTONSNUM
Mervelier,0,1,7,4,0,0,0,1,0,26
Mettembert,0,0,3,2,0,0,0,0,0,26
Movelier,0,0,10,1,0,0,0,0,0,26
Pleigne,0,2,2,1,0,0,0,0,0,26
Rossemaison,0,0,2,1,0,10,0,0,0,26
Saulcy,0,0,4,2,0,0,0,0,0,26
Soyhières,0,1,3,1,0,0,0,0,0,26
Haute-Sorne,0,5,47,45,0,0,0,0,2,26
Val Terbi,0,7,34,26,0,0,0,0,1,26
Le Bémont (JU),0,0,2,1,0,0,0,0,0,26
Les Bois,0,2,6,1,1,0,0,0,0,26
Les Breuleux,0,0,12,3,0,1,0,0,0,26
Les Enfers,0,0,2,0,0,0,0,0,0,26
Les Genevez (JU),0,1,5,3,0,0,0,0,0,26
Lajoux (JU),0,1,11,2,0,0,0,0,0,26
Montfaucon,0,1,6,0,0,0,0,0,0,26
Muriaux,0,2,2,1,0,0,0,0,1,26
Le Noirmont,0,1,11,7,0,0,0,1,0,26
Saignelégier,0,3,30,16,0,0,0,3,1,26
Saint-Brais,0,0,0,2,0,0,0,0,0,26
Soubey,0,4,0,0,0,0,0,0,0,26
Alle,0,1,14,17,0,0,0,0,0,26
Boncourt,0,1,9,5,0,0,0,1,0,26
Bure,0,2,4,3,0,0,0,0,0,26
Coeuve,0,1,6,3,0,1,0,0,0,26
Cornol,0,0,9,3,0,0,0,0,1,26
Courchavon,0,0,3,2,0,0,0,0,0,26
Courgenay,0,1,15,13,0,0,0,0,0,26
Courtedoux,0,0,3,8,0,0,0,0,1,26
Fahy,0,0,2,0,0,0,0,0,0,26
Fontenais,0,2,12,6,0,0,0,0,0,26
Grandfontaine,0,1,3,0,0,0,0,0,0,26
Porrentruy,1,0,36,19,0,0,0,11,0,26
Vendlincourt,0,0,4,4,0,0,0,0,0,26
Basse-Allaine,0,1,10,7,0,0,0,0,1,26
Clos du Doubs,0,7,11,9,0,1,0,0,0,26
Haute-Ajoie,0,3,8,10,0,0,0,0,0,26
La Baroche,0,3,7,8,0,1,0,0,0,26
Damphreux-Lugnez,0,0,2,6,0,0,0,0,0,26
Basse-Vendline,0,4,5,2,0,0,0,0,0,26
