,Solar thermal,Wood,Heating oil,Energy sources for heat pump,Others,Gas,None,District heating,Electricity,KANTONSNUM
Ederswiler,0,5,0,0,0,0,0,0,0,26
Mervelier,0,2,14,0,0,0,0,0,0,26
Mettembert,0,4,2,0,0,0,0,0,0,26
Movelier,0,7,12,0,0,0,0,0,1,26
Pleigne,0,3,6,0,0,0,0,0,3,26
Rossemaison,0,3,5,0,0,0,0,0,1,26
Saulcy,0,4,1,2,0,0,0,0,1,26
Soyhières,0,0,15,0,0,0,0,0,1,26
Haute-Sorne,0,37,269,36,0,0,0,0,18,26
Val Terbi,0,12,47,13,1,0,0,0,4,26
Le Bémont (JU),0,1,2,1,0,0,0,0,1,26
Les Bois,2,6,19,1,0,0,0,0,2,26
Les Breuleux,0,5,45,11,0,0,0,2,0,26
Les Enfers,0,0,3,0,0,0,0,0,0,26
Les Genevez (JU),0,2,20,3,0,1,0,0,1,26
Lajoux (JU),0,5,12,0,0,0,0,0,0,26
Montfaucon,0,2,11,5,0,0,1,0,0,26
Muriaux,0,3,8,1,0,0,0,0,2,26
Le Noirmont,0,4,36,2,0,0,0,1,4,26
Saignelégier,0,12,52,4,0,0,0,8,3,26
Saint-Brais,0,3,4,0,0,0,0,0,3,26
Soubey,0,5,4,2,1,1,0,0,4,26
Alle,0,7,56,7,0,0,0,2,1,26
Boncourt,0,5,75,8,0,0,0,0,8,26
Bure,0,1,7,1,0,0,0,0,2,26
Coeuve,0,2,9,1,0,0,0,0,0,26
Cornol,0,1,23,5,0,0,0,0,1,26
Courchavon,0,3,4,0,0,0,0,0,0,26
Courgenay,0,3,56,14,0,0,0,0,3,26
Courtedoux,0,5,14,7,0,0,0,0,0,26
Fahy,0,3,18,0,0,0,0,0,0,26
Fontenais,0,12,35,15,0,1,0,1,3,26
Grandfontaine,0,1,3,1,0,0,0,0,1,26
Porrentruy,0,5,154,27,0,0,0,68,5,26
Vendlincourt,0,6,15,1,0,0,0,1,2,26
Basse-Allaine,0,3,46,4,0,0,0,1,1,26
Clos du Doubs,0,22,43,8,0,0,2,1,19,26
Haute-Ajoie,0,4,12,5,0,0,1,0,2,26
La Baroche,1,8,27,3,0,1,0,0,1,26
Damphreux-Lugnez,0,1,10,0,0,0,0,0,0,26
Basse-Vendline,0,5,30,5,0,0,0,1,1,26
